sku_id,particulars,item_type,item_group,sub_group,uom,sale_group,gst
831,pm24-nature dryfruit almond 1 kg pouch 1000 gm,pm,packaging,pouch,0.000,pm,0.180
832,pm24-natures dryfruit 100g pouch[110mm x 170mm] 100 gm,pm,packaging,pouch,0.000,pm,0.180
833,pm24-natures dryfruit 200g pouch[130mm x 210mm] 200 gm,pm,packaging,pouch,0.000,pm,0.180
834,pm24-natures dryfruit 500g pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
835,pm24-noice date bites standy zipper pouch 90gm,pm,packaging,pouch,0.000,pm,0.180
836,pm24-noice dryfruit ladoo standy zipper pouch 90gm,pm,packaging,pouch,0.000,pm,0.180
837,pm24-nutes berry and seed mix 250 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
838,pm24-nutraj california almond kernels 1kg pouch,pm,packaging,pouch,0.000,pm,0.180
839,pm24-nutraj classic almond 500g pouch,pm,packaging,pouch,0.000,pm,0.180
840,pm24-nutraj classic cashew 1 kg 3d pouch,pm,packaging,pouch,0.000,pm,0.180
841,pm24-nutraj classic cashew 500g pouch,pm,packaging,pouch,0.000,pm,0.180
842,pm24-nutraj classic pista california 400g pouch,pm,packaging,pouch,0.000,pm,0.180
843,pm24-nutraj classic premium dryfruits mix 500g quadseal pouch,pm,packaging,pouch,0.000,pm,0.180
844,pm24-nutraj kimia tubs,pm,packaging,tub,0.000,pm,0.180
845,pm24-nutraj tub 500 gm,pm,packaging,tub,0.000,pm,0.180
846,pm24-nuts n spices cream n oinion makhana label 65 gm,pm,packaging,label,0.000,pm,0.180
847,pm24-nutworks finger lime & jalapeno pouch,pm,packaging,pouch,0.000,pm,0.180
848,pm24-nutworks roast salt  - inshell pouch,pm,packaging,pouch,0.000,pm,0.180
849,pm24-nutworks rosemary & seasalt pouch,pm,packaging,pouch,0.000,pm,0.180
850,pm24-nutworks wasabi pouch,pm,packaging,pouch,0.000,pm,0.180
851,pm24-oman seedless back label 250 gm,pm,packaging,label,0.000,pm,0.180
852,pm24-oman seedless front label 250 gm,pm,packaging,label,0.000,pm,0.180
853,pm24-on the run 5 grain cereal dark chocolate 470 gm,pm,packaging,monocarton,0.000,pm,0.180
854,pm24-on the run 5 grain cereal dark chocolate roll 35 gm,pm,packaging,roll,0.000,pm,0.180
855,pm24-on the run 5 grain cereal original 470 gm,pm,packaging,monocarton,0.000,pm,0.180
856,pm24-on the run 5 grain cereal plant protein 470 gm,pm,packaging,monocarton,0.000,pm,0.180
857,pm24 - on the run 5 grain cerial chocolate pack of 6 300 gm,pm,packaging,monocarton,0.000,pm,0.180
858,pm24 - on the run 5 grain cerial original 35 gm,pm,packaging,roll,0.000,pm,0.180
859,pm24 - on the run 5 grain cerial original pack of 6 300 gm,pm,packaging,monocarton,0.000,pm,0.180
860,pm24-on the run assorted energy bars 180 g carton ((pack of 6)) 180 gm,pm,packaging,monocarton,0.000,pm,0.180
861,pm24-on the run choco almond protein bar pouch roll 80 gm,pm,packaging,pouch roll,0.000,pm,0.180
862,pm24-on the run choco almond protein pouch 80 gm,pm,packaging,pouch,0.000,pm,0.180
863,pm24-on the run choco crunch energy bar pouch 30 gm,pm,packaging,roll,0.000,pm,0.180
864,pm24-on the run choco crunch energy bars (pack of 6x30g) 180 gm,pm,packaging,monocarton,0.000,pm,0.180
865,pm24-on the run cocktail mix 190 mm pouch roll 30 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
866,pm24-on the run-coffee bite pack of 15-stand up pouch 375 gm,pm,packaging,pouch,0.000,pm,0.180
867,pm24-on the run coffee bite pack of 6 monocarton-triangular 60 gm,pm,packaging,monocarton,0.000,pm,0.180
868,pm24-on the run coffee bite pouch roll-10 gm ( matt finish) 100 gm,pm,packaging,pouch roll,0.000,pm,0.180
869,pm24-on the run fig and date energy bar monocarton 180 gm,pm,packaging,monocarton,0.000,pm,0.180
870,pm24-on the run fig and dates energy bar pouch 30 gm,pm,packaging,roll,0.000,pm,0.180
871,pm24-on the run hazelnut magic energy bar energy bar pouch 30 gm,pm,packaging,roll,0.000,pm,0.180
872,pm24-on the run hazelnut magic energy bar (pack of 6x30 g) 180 gm,pm,packaging,monocarton,0.000,pm,0.180
873,pm24-on the run hazelnut magic energy bar (pack of 6x30 g) 360 gm,pm,packaging,monocarton,0.000,pm,0.180
874,pm24-on the run hazelnut magic energy bar pouch 30 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
875,"pm24-on the run oats, apricot & cranberry energy bars (pack of 6x30g) 180 gm",pm,packaging,monocarton,0.000,pm,0.180
876,"pm24-on the run oats, apricot & cranberry energy bars (pack of 6x30g) 360 gm",pm,packaging,monocarton,0.000,pm,0.180
877,pm24-on the run oats & apricot energy bar pouch 30 gm,pm,packaging,roll,0.000,pm,0.180
878,pm24-on the run pet bottle 800 ml,pm,packaging,pet,0.000,pm,0.180
879,pm24-on the run protein bar pouch 40 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
880,pm24-on the run protein bar pouch 80gm digital,pm,packaging,pouch roll,0.000,pm,0.180
881,pm24-on the run quinoa puffs-cheese crunch 83mm dia + 130 mm height 50 gm,pm,packaging,tin,0.000,pm,0.180
882,pm24-on the run quinoa puffs chesse 85g pouch 250 gm,pm,packaging,pouch,0.000,pm,0.180
883,pm24-on the run quinoa puffs-cream & onion puff 83mm dia + 130 mm height 50 gm,pm,packaging,tin,0.000,pm,0.180
884,pm24-on the run quinoa puffs-pizza 83mm dia + 130 mm height 50 gm,pm,packaging,tin,0.000,pm,0.180
885,pm24-on the run quinoa puffs/quinoa cheese balls/quinoa roasted makhana 30 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
886,pm24- on the run trail mixes indian masala laminate roll 30 gm,pm,packaging,roll,0.000,pm,0.180
887,pm24- on the run trail mix orange pepper laminate roll 30 gm,pm,packaging,roll,0.000,pm,0.180
888,pm24- on the run trail mix peri peri laminate roll 30 gm,pm,packaging,roll,0.000,pm,0.180
889,pm24- on the run trail mix thai chilly laminate roll 30 gm,pm,packaging,roll,0.000,pm,0.180
890,pm24-organic carry bag 500 gm,pm,packaging,pouch,0.000,pm,0.180
891,pm24-otr choco almond protein bar pouch 40 gm,pm,packaging,roll,0.000,pm,0.180
892,pm24-otr-protein bar 40 g,pm,packaging,pouch roll,0.000,pm,0.180
893,pm24-otr-protein bar 80g,pm,packaging,pouch roll,0.000,pm,0.180
894,pm24-otr zig zag laminate 180 mm,pm,packaging,roll,0.000,pm,0.180
895,pm24-oxygen absorber for pet 250 gm-50 cc 50 cc,pm,packaging,pet,0.000,pm,0.180
896,pm24-oxygen absorber for vacuum 10 kg /500 cc 500 cc,pm,packaging,pouch,0.000,pm,0.180
897,pm24- pasting work - gift items,pm,packaging,hamper,0.000,pm,0.180
898,pm24-pet 800 gm premium (pista),pm,packaging,pet,0.000,pm,0.180
899,pm24-pet 800 gm regular (cred),pm,packaging,pet,0.000,pm,0.180
900,pm24-pet bottle makhana 500 gm,pm,packaging,pet,0.000,pm,0.180
901,pm24-pet cap 100 gm,pm,packaging,pet,0.000,pm,0.180
902,pm24- pet & cap black cube (seedless dates) (cred) 250 gm,pm,packaging,pet,0.000,pm,0.180
903,pm24-pet square 250 gm premium,pm,packaging,pet,0.000,pm,0.180
904,pm24-pet wad for 100 gm,pm,packaging,wad,0.000,pm,0.180
905,pm24-plain laminate 125 mm 30 gm,pm,packaging,roll,0.000,pm,0.180
906,pm24-plain laminate 130 mm 30 gm,pm,packaging,roll,0.000,pm,0.180
907,pm24-plain laminate 190 mm 100 gm,pm,packaging,roll,0.000,pm,0.180
908,pm24-plain laminate 230mm,pm,packaging,pouch roll,0.000,pm,0.180
909,pm24-plain laminate 230mm (with pcb details),pm,packaging,pm,0.000,pm,0.180
910,pm24-plain laminate 285 mm 250 gm,pm,packaging,roll,0.000,pm,0.180
911,pm24-plain laminate 375 mm 500 gm,pm,packaging,roll,0.000,pm,0.180
912,pm24-plain met pouch (ajfan) 80 x 150 silver 100 gm,pm,packaging,pouch,0.000,pm,0.180
913,pm24-plain pp lock lid 50 gm,pm,packaging,cap,0.000,pm,0.180
914,pm24-plain sealing wat 1000 gm,pm,packaging,wad,0.000,pm,0.180
915,pm24-plain silver roll 190 mm,pm,packaging,roll,0.000,pm,0.180
916,pm24-plank pudina coated peanuts 60 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
917,pm24-plank sour cream puff 40 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
918,pm24-plank wasabi roasted makhana 40 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
919,pm24-plastic bag silver with zipper (230mmx300mm) extra cheese pouch 1kg - tpl,pm,packaging,pouch,0.000,pm,0.180
920,pm24-plastic lid big 430 ml,pm,packaging,cap,0.000,pm,0.180
921,pm24-plastic material above 51 mcr (10x16 pp),pm,packaging,pm,0.000,pm,0.180
922,pm24-plastic material above 51 mcr (8x12x210 pp) 2000 gm,pm,packaging,pouch,0.000,pm,0.180
923,pm24-plastic material above 51 mcr (8x8x210 pp) 2000 gm,pm,packaging,pouch,0.000,pm,0.180
924,pm24-pouch (habit)1000 gm,pm,packaging,pouch,0.000,pm,0.180
925,pm24-premia gift cover 400 gm,pm,packaging,sleeve,0.000,pm,0.180
926,pm24-premia sticker roll 100 gm,pm,packaging,roll,0.000,pm,0.180
927,pm24-premium black dates old,pm,packaging,label,0.000,pm,0.180
928,pm24-printing on packing material,pm,packaging,pm,0.000,pm,0.180
929,pm24-protine bar pack of 12 mocha combo pack 600 gm,pm,packaging,monocarton,0.000,pm,0.180
930,pm24-prunes pouch 300 gm 6 x 9 ( 145 * 230 mm ) 300 gm,pm,packaging,pouch,0.000,pm,0.180
931,pm24-prunes pouch (reliance-unbranded) 200 gm,pm,packaging,pouch,0.000,pm,0.180
932,pm24-pvc shrink sleeve ( 55 micron 120 x 170 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
933,pm24-pvc shrink sleeve ( 55 micron 130 x 160 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
934,pm24-pvc shrink sleeve ( 55 micron 165 x 125 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
935,pm24-pvc shrink sleeve ( 55 micron 200 x 255 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
936,pm24-pvc shrink sleeve ( 55 micron 210 x 80 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
937,pm24-pvc shrink sleeve ( 55 micron 225 x 80 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
938,pm24-pvc shrink sleeve ( 55 micron 255 x 80 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
939,pm24-pvc shrink sleeve ( 55 micron 260 x 280 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
940,pm24-pvc shrink sleeve ( 55 micron 300 x 80 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
941,pm24-pvc shrink sleeve ( 55 micron 375 x 470 mm ) 1000 gm,pm,packaging,shrink sleeve,0.000,pm,0.180
942,pm24-pvc tub sealing roll 3000 gm,pm,packaging,roll,0.000,pm,0.180
943,pm24-qwik sanx cashew & almond pouch roll 25g,pm,packaging,pouch roll,0.000,pm,0.180
944,pm24-qwik sanx chatpata cranberry 30g pouch roll,pm,packaging,pouch roll,0.000,pm,0.180
945,pm24-raisin standy pouch zip lock 250 gm,pm,packaging,pouch,0.000,pm,0.180
946,pm24-rajat blue pouch 200 gm,pm,packaging,pouch,0.000,pm,0.180
947,pm24-rajat green pouch 200 gm,pm,packaging,pouch,0.000,pm,0.180
948,pm24-rajat maroon pouch 200 gm,pm,packaging,pouch,0.000,pm,0.180
949,pm24-red basket,pm,packaging,hamper-basket,0.000,pm,0.180
950,"pm24-reliance khoj cube container 1000 ml (jar 500 gm/ 600 gm) with white cap, iwad 500 gm",pm,packaging,pet,0.000,pm,0.180
951,pm24-rhine valley almond & coffee bar pouch roll 50gm,pm,packaging,pouch roll,0.000,pm,0.180
952,pm24-rhine valley almond & cranberry bar pouch roll 50gm,pm,packaging,pouch roll,0.000,pm,0.180
953,pm24-rhine valley almond & orange d chocolate date bar pouch roll 50gm,pm,packaging,pouch roll,0.000,pm,0.180
954,pm24-rhine valley barbeque trail mix 100 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
955,pm24-rhine valley black pepper trail mix 100 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
956,pm24-rhine valley fruit & nut bar pouch roll 50gm,pm,packaging,pouch roll,0.000,pm,0.180
957,pm24-rhine valley himalayan pink salt trail mix 100 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
958,pm24-rhine valley peri peri trail mix 100 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
959,"pm24-rhine valley raspberry, almond & d chocolate bar pouch roll 50gm",pm,packaging,pouch roll,0.000,pm,0.180
960,pm24-rhine valley rose & pistachio bar pouch roll 50gm,pm,packaging,pouch roll,0.000,pm,0.180
961,pm24-ribbon premium wax resin (105 x 300 mm),pm,packaging,ribbon,0.000,pm,0.180
962,pm24-royal delight ajwa dates top 500 gm,pm,packaging,top,0.000,pm,0.180
963,pm24-royal delight ajwa pouch 250 gm,pm,packaging,pouch,0.000,pm,0.180
964,pm24-royal delight arabian dates 2 ply sealing standy zipper pouch (240mmx185mm) 500 gm,pm,packaging,pouch,0.000,pm,0.180
965,pm24-royal delight arabian dates pouch (150mm x 225mm) 250 gm,pm,packaging,pouch,0.000,pm,0.180
966,pm24-royal delight assorted dates top 500 gm,pm,packaging,top,0.000,pm,0.180
967,pm24-royal delight buman dates top (cred) 300 gm,pm,packaging,top,0.000,pm,0.180
968,pm24-royal delight date mewa assorted sleeve 210 gm,pm,packaging,monocarton,0.000,pm,0.180
969,pm24-royal delight deglet dates top (cred) 300 gm,pm,packaging,top,0.000,pm,0.180
970,pm24-royal delight deri 30 gm,pm,packaging,pouch,0.000,pm,0.180
971,pm24-royal delight deri dates top (cred) 350 gm,pm,packaging,top,0.000,pm,0.180
972,pm24-royal delight fard dates top (cred) 350 gm,pm,packaging,top,0.000,pm,0.180
973,pm24-royal delight khalas dates pouch sample pouch 30 gm,pm,packaging,pouch,0.000,pm,0.180
974,pm24-royal delight khenaizi dates top (cred) 350 gm,pm,packaging,top,0.000,pm,0.180
975,pm24-royal delight kimia dates 250 gm label,pm,packaging,label,0.000,pm,0.180
976,pm24-royal delight kimia dates top 1000 gm,pm,packaging,top,0.000,pm,0.180
977,pm24-royal delight mabroom dates top 500 gm,pm,packaging,top,0.000,pm,0.180
978,pm24-royal delight mabroom pouch 250 gm,pm,packaging,pouch,0.000,pm,0.180
979,pm24-royal delight medjoul dates 30 gm,pm,packaging,pouch,0.000,pm,0.180
980,pm24-royal delightmedjoul pouch 250 gm,pm,packaging,pouch,0.000,pm,0.180
981,pm24-royal delight medjoul-sample pouch 10-12 gm,pm,packaging,pouch,0.000,pm,0.180
982,pm24-royal delight-oman pouch 155 x 230 mm 400 gm,pm,packaging,pouch,0.000,pm,0.180
983,pm24-royal delight oman pouch 400 gm,pm,packaging,pouch,0.000,pm,0.180
984,pm24-royal delight oriental dates 30 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
985,pm24-royal delight oriental dates top 500 gm,pm,packaging,top,0.000,pm,0.180
986,pm24-royal delight safavi 5kg top,pm,packaging,top,0.000,pm,0.180
987,pm24-royal delight safavi back label 500 gm,pm,packaging,label,0.000,pm,0.180
988,pm24-royal delight safavi dates 30 gm,pm,packaging,pouch,0.000,pm,0.180
989,pm24-royal delight safavi dates top 500 gm,pm,packaging,top,0.000,pm,0.180
990,pm24-royal delight safavi pouch 250 gm,pm,packaging,pouch,0.000,pm,0.180
991,pm24-royal delight safavi-sample pouch 10-12 gm,pm,packaging,pouch,0.000,pm,0.180
992,pm24-royal delight safavi seedless back label 300 gm,pm,packaging,label,0.000,pm,0.180
993,pm24-royal delight safavi seedless back label 500 gm,pm,packaging,label,0.000,pm,0.180
994,pm24-royal delight safavi seedless front label 300 gm,pm,packaging,label,0.000,pm,0.180
995,pm24-royal delight sagai dates top (cred) 350 gm,pm,packaging,top,0.000,pm,0.180
996,pm24-royal delight sayar dates top (cred) 350 gm,pm,packaging,top,0.000,pm,0.180
997,pm24-royal delight stuffed dates orange peel 30 gm,pm,packaging,pouch,0.000,pm,0.180
998,pm24-royal delight uae dates top 500 gm,pm,packaging,top,0.000,pm,0.180
999,pm24-royal delight zahidi dates top (cred) 350 gm,pm,packaging,top,0.000,pm,0.180
1000,pm24-sample pouch 30 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
1001,pm24-seed mix 250 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
1002,pm24-seed mix 280gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
1003,pm24-self adhesivetape 60mm x 64.389 mtr with candor name-printed 180 gm,pm,packaging,roll,0.000,pm,0.180
1004,pm24-silver diwali laminated 3 side seal pouch 155 x 205 mm 100 gm,pm,packaging,pouch,0.000,pm,0.180
1005,pm24-silver plain pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
1006,pm24-silver pouches for on the run 5 grain cereal 470 g (10*12) centre seal 50 gm,pm,packaging,pouch,0.000,pm,0.180
1007,pm24-silver roll 190 mm-plain 100 gm,pm,packaging,roll,0.000,pm,0.180
1008,pm24-silver roll 285mm-plain 500 gm,pm,packaging,roll,0.000,pm,0.180
1009,pm24-silver small pouch-3 side seal 50 gm,pm,packaging,pouch,0.000,pm,0.180
1010,pm24-small round white coated tin llid withprinted design 30 gm,pm,packaging,tin,0.000,pm,0.180
1011,pm24-small wad reliance pgp-induction seal wad for 500 ml round glass jar with see through screw type cap 250 gm written,pm,packaging,wad,0.000,pm,0.180
1012,pm24-snack amor roasted cashew 170 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
1013,pm24-snack amor walnut 250 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
1014,pm24 - snactac almond pouch roll 42 gm,pm,packaging,pouch roll,0.000,pm,0.180
1015,pm24 - snactac cahew pouch roll 36 gm,pm,packaging,pouch roll,0.000,pm,0.180
1016,pm24 - snactac carton partition 300 gm,pm,packaging,partition,0.000,pm,0.180
1017,pm24-snactac display carton 300 gm,pm,packaging,carton,0.000,pm,0.180
1018,pm24 - snactac pista pouch roll 30 gm,pm,packaging,pouch roll,0.000,pm,0.180
1019,pm24-solimo  dried apricots 500 gm,pm,packaging,monocarton,0.000,pm,0.180
1020,pm24-solimo macadamia nuts 250 gm,pm,packaging,pouch,0.000,pm,0.180
1021,pm24-solimo premium almond 250 gm,pm,packaging,monocarton,0.000,pm,0.180
1022,pm24-solimo premium pine nuts unshelled (chilgoza) 250 gm,pm,packaging,monocarton,0.000,pm,0.180
1023,pm24-solimo premium raisins 250 gm,pm,packaging,monocarton,0.000,pm,0.180
1024,pm24-solimo  walnut kernels (broken) 500 gm,pm,packaging,monocarton,0.000,pm,0.180
1025,pm24-south georgia pecanuts roasted 500 gm,pm,packaging,pouch,0.000,pm,0.180
1026,pm24-spar berries mix label 100 gm,pm,packaging,label,0.000,pm,0.180
1027,pm24-spar pet label s dry fruit & berry mix label 100 gm,pm,packaging,label,0.000,pm,0.180
1028,"pm24-spar pet label s nuts, berry & seed mix label 100 gm",pm,packaging,label,0.000,pm,0.180
1029,pm24-spar pet label s nuts & seed mix label 100 gm,pm,packaging,label,0.000,pm,0.180
1030,pm24-spar pet label s roasted salted almond label 100 gm,pm,packaging,label,0.000,pm,0.180
1031,pm24-spar pet label s seed mix roasted label 100 gm,pm,packaging,label,0.000,pm,0.180
1032,pm24-spar pistachio pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
1033,pm24-spar plain green pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
1034,pm24-spar selecta 350x250 mm pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
1035,pm24-spar select almond 120*225mm 500 gm pouch,pm,packaging,pouch,0.000,pm,0.180
1036,pm24-spar select californian pistachio 120*225mm 500gm pouch,pm,packaging,pouch,0.000,pm,0.180
1037,pm24-spar select cashew 120*225mm 500gm pouch,pm,packaging,pouch,0.000,pm,0.180
1038,pm24-spar select pouch 500 g b spar select almond,pm,packaging,pouch,0.000,pm,0.180
1039,pm24-spar select pouch 500 g b spar select california pista,pm,packaging,pouch,0.000,pm,0.180
1040,pm24-special offer card 2 gm,pm,packaging,card,0.000,pm,0.180
1041,pm24-square blister 250 gm,pm,packaging,blister,0.000,pm,0.180
1042,pm24-star bazaar laminate roll (280mm x 175mm),pm,packaging,pouch roll,0.000,pm,0.180
1043,pm24-star bazaar laminate roll (375mm x 200mm)500gm,pm,packaging,roll,0.000,pm,0.180
1044,pm24-star bazar laminate pouch 100g (280x125mm) cen,pm,packaging,pouch,0.000,pm,0.180
1045,pm24-star bazar laminate pouch 1kg (375x285mm) cen seal,pm,packaging,pouch,0.000,pm,0.180
1046,pm24-star bazar laminate pouch 250g (280x175mm) cen,pm,packaging,pouch,0.000,pm,0.180
1047,pm24-star bazar laminate pouch 500g (375x200mm) cen,pm,packaging,pouch,0.000,pm,0.180
1048,pm24-star bazar laminate pouch 500g (375x230mm) cen,pm,packaging,pouch,0.000,pm,0.180
1049,pm24-steel 100 gm pet cap 100 gm (old),pm,packaging,cap,0.000,pm,0.180
1050,pm24-stereo development charges - carton,pm,packaging,carton,0.000,pm,0.180
1051,pm24-stretch film 450 mm,pm,packaging,roll,0.000,pm,0.180
1052,pm24-sun pharma yoga bar monocarton 400 g,pm,packaging,monocarton,0.000,pm,0.180
1053,pm24-super saver 1000 gm,pm,packaging,pouch,0.000,pm,0.180
1054,pm24-super saver 6 x8x300 gm 300 gm,pm,packaging,pouch,0.000,pm,0.180
1055,pm24-super saver 7 x10x500 gm 500 gm,pm,packaging,pouch,0.000,pm,0.180
1056,pm24-taali nimboo pudina peanut pouch 150 gm,pm,packaging,roll,0.000,pm,0.180
1057,pm24-taali nimboo spice masala peanut pouch 150 gm,pm,packaging,roll,0.000,pm,0.180
1058,pm24-tape double tape,pm,packaging,tape,0.000,pm,0.180
1059,pm24 - tasties barbeque makhana pouch roll 25 gm,pm,packaging,pouch roll,0.000,pm,0.180
1060,pm24 - tasties cheese makhana pouch roll 25 gm,pm,packaging,pouch roll,0.000,pm,0.180
1061,pm24-tasties chilli almonds-flavourful & crunchy 75 g,pm,packaging,monocarton,0.000,pm,0.180
1062,pm24-tasties generic inner pouch roll 50/75 gm 190 mm(white n red),pm,packaging,pouch roll,0.000,pm,0.180
